"Product ID","Category","Brand","Name","Description","Rating","Review Count"
"397170","headphones","Plantronics","Plantronics EHS Cable APC-82 (Cisco)","Plantronics EHS Cable APC-82 (Cisco) Electronic Hook Switch Cable for remote desk phone call control (answer/end). This cable eliminates the need for a HL10 Handset Lifter. General Information Manufacturer: Plantronics, Inc Manufacturer Part Number: 20108","5.0","1"
"333692","headphones","Maxell","Maxell Lightweight Stereo Neck Band Earbuds","Enjoy stereo surround sound on your portable MP3, CD, DVD player, or iPod with Maxell NB/HB-210 neckband head buds. These Maxell stereo earbuds feature a unique close fitting wrap around design and have soft silicone tips for extended wear and comfort. Th","3.1875","32"
"368505","headphones","Apple","Apple iPhone 5 Earpods with Jewel Case","Unlike traditional, circular earbuds, the design of the EarPods is defined by the geometry of the ear. This makes them more comfortable for more people than any other earbud-style headphone.","5.0","6"
"364430","headphones","Samsung","Samsung OEM Orginal Galaxy S6/Edge Stereo Inline Remote Earphones Bulk Pack","Designed specifically for the Samsung Galaxy S6 & S6 Edge, these new Samsung earbuds provide you with clear sound whether listening to your favorite music, watching videos or making calls. They feature an ergonomic design built to easily slip into your ea","4.3125","32"
"8092","headphones","Philips","Philips Flexible Earhook Headphones SHS3200BK/37","Product Features Music to your ears Bass pipe emph...","3.7014882506527416","7660"
"309147","vacuums","Dyson","Dyson DC25 Ball Multi Floor Upright Vacuum Cleaner - Exclusive Red Edition","Product Description The DC25 Multi floor is a ligh...","0.0","0"
"466854","office","Ergodriven","Topo by Ergodriven","","4.7329310344827595","1160"
"55207","headphones","Audio-Technica","Audio Technica ATH-SJ11 Audio Headphones, Black Green","Product Description Color: Black/Green...","4.360526315789474","76"
"8104","headphones","Apple","Original NoiseHush NX80 3.5mm Stereo Headphones NX80-11580 for Apple mp3","Shop cell phones and accessories at Amazon.com. You'll find great prices on cases, headsets, and the latest smartphones from carriers like Verizon, AT&T, and Sprint","3.783599574014909","1878"
"333737","headphones","Plantronics","Plantronics BackBeat GO 2 In Ear Bluetooth Stereo Headphones w/Charging Case","You can rely on the Plantronics BackBeat GO 2 In-Ear Bluetooth Stereo Headphones with Charging Case to work as hard as you do, through rain, sweat and the inevitable coffee spill. They are protected against sweat and moisture damage by P2i technology. The","3.230769230769231","26"
"346025","headphones","Beats by Dr. Dre","Powerbeats2 Wireless In-Ear Headphones","Records are meant to be broken. Inspired by LeBron James, Powerbeats2 Wireless was designed to defy the ordinary while catapulting athletes towards their relentless pursuit of perfection. Lightweight and engineered with the power of dual-driver acoustics,","2.761904761904762","21"
"333736","headphones","HMDX","HMDX HX-EP250BL Craze Bluetooth Earbuds","These Bluetooth earbuds are designed for maximum comfort, with an integrated ear hook to keep them secure. A built-in microphone makes it easy for you to switch between answering calls and listening to music. The rechargeable batteries last up to four hou","4.125","32"
"333738","headphones","JAM","HMDX HX-EP310 Jam Transit Bluetooth Earbuds with Microphone","The HMDX HX-EP310 Bluetooth Earbuds with Microphone use precision drivers for premium sound, and the integrated magnets keep everything secure when the item is not in use. This product is also sweat resistant and uses ear hooks for a comfortable fit. With","4.3125","32"
"57280","headphones","iFrogz","Ifrogz EarPollution Plugz - Headphones ( in-ear ear-bud ) - black, silver","EarPollution Plugz Earbuds by iFrogz...","3.219254658385093","161"
"333782","headphones","KOSS CORPORATION","KOSS-HEADPHONES VC20 KOSS VOLUME CONTROL FOR","Koss In-Line Headpone Vloume Controller - Black Limited Warranty: Lifetime","4.1875","32"
"346067","headphones","Plantronics","Plantronics 64394-11 Cs50 Earloops (6439411)","Plantronics earloops for the CS50, CS55 and 3500 headsets Replacement earloops for the CS50, CS55 and M3500 wireless headset Flexible and extremely durable Includes small, medium and large size earhooks with an additional flexible, adjustable earhook Char","0.0","0"
"333788","headphones","Planet Audio","Planet Audio iLive Bluetooth Headphones","Planet Audio iLive Bluetooth Headphones allow you to listen to your music wirelessly without compromise. These headphones use Bluetooth technology. The IAHB64B built-in mic allows you to move effortlessly between music and calls. These on-ear Bluetooth he","3.625","32"
"346073","headphones","Plantronics","Plantronics 71782-01 Leatherette Ear Cushion For Cs351/361 (7178201)","Upgrade to leatherette ear cushions for SupraPlus Wireless headsets. One pair. Black. Upgrade to leatherette ear cushions for SupraPlus Wireless headsets. One pair. Black. Physical Characteristics Material: Leather Miscellaneous Compatibility: Plantronics","4.285714285714286","21"
"8162","headphones","Bose","Bose OE Audio Headphones","Product Description NEW | FACTORY SEALED | FULL MA...","4.589041095890411","73"
"55268","headphones","Audiovox","Audiovox Wireless IR Infrared Fold Flat Headphones Irffcs","Enjoy music, movies and more without a tangle of c...","4.404050632911392","395"
"8180","headphones","Sony","Sony Over The Ear Light Weight ZX Series Stereo Headphones - Black","Amazon.com: Sony MDRZX100  ZX Series Stereo Headphones (Black): Car Electronics","4.199560845949382","17306"
"395248","headphones","INSTEN","INSTEN Stereo Headset with Built-in Microphone for Apple iPhone","<li>Generic hands-free stereo headset w/ On Off switch<li>Enjoy Hands-free conversations<li>Includes integrated earpieces and microphone","3.3157894736842106","38"
"346098","headphones","Sol Republic","Sol Republic Tracks HD On-Ear Headphones with 3-Button Remote and Mic, 1241-04","These Sol Republic Tracks HD On-Ear Headphones with 3-Button Remote and Mic, 1241-04, features V10 Sound Engine speakers. Tracks headphones are interchangeable on-ear headphones with switchable cables and Sound Track headbands to give you incredible sound","4.5","32"
"364530","headphones","Sol Republic","Jax In-Ear Headphones, Black/White","Jax were created to put high quality sound and style within reach. Designed from the ground up, Jax are powered by newly developed i2 Sound Engines that deliver powerful sound with great bass and clear highs. Engineered for everyday use, a wide flat cable","3.875","32"
